,Brand,Model,Trim,Manufature Year,Stock Type,Mileage,Dealer Name,Distance,Rating,Review Count,Badge Label,Price
8636,Porsche,Panamera, 4S,2021,Used,"10,643 mi.",Porsche Marin,"2,452 mi. from 21227",4.3,6 ,Good Deal,"$117,990"
8637,Toyota,Prius, Prime XLE,2020,Used,"9,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$35,950"
8638,Toyota,Highlander, XLE,2017,Used,"47,646 mi.",DARCARS Lexus Of Silver Spring,20 mi. from 21227,4.8,"1,699 ",Great Deal | $887 under,"$31,750"
8639,Hyundai,Palisade, Limited,2020,Used,"19,604 mi.",Adams Jeep of Maryland,33 mi. from 21227,4.9,"2,630 ",Good Deal,"$52,995"
8640,Toyota,Corolla, LE,2021,Used,"19,930 mi.",Auto Giants Nissan,53 mi. from 21227,4.2,209 ,Good Deal,"$25,887"
8641,BMW,X1, xDrive28i,2019,Used,"26,400 mi.",Jaguar Land Rover White Plains,197 mi. from 21227,4.2,165 ,Good Deal,"$32,890"
8642,Toyota,RAV4, XLE,2018,Toyota Certified,"36,284 mi.",AutoNation Toyota Mall of Georgia,540 mi. from 21227,4.7,"2,421 ",Good Deal,"$28,999"
8643,Nissan,Murano, SL,2019,Nissan Certified,"28,018 mi.",Martin Nissan,612 mi. from 21227,4.8,"2,658 ",Good Deal,"$34,993"
8644,Toyota,Tundra, 1794,2021,Used,"19,505 mi.",Kunes Chevrolet GMC Buick of Elkhorn,662 mi. from 21227,4.8,479 ,Good Deal,"$59,128"
8645,Volkswagen,Tiguan, 2.0T SE,2021,Used,"31,198 mi.",Auto Boutique,675 mi. from 21227,4.8,"1,044 ","Great Deal | $1,032 under","$28,000"
8646,Volvo,XC60, T5 Momentum,2021,Used,"18,900 mi.",Off Lease Only Orlando,791 mi. from 21227,4.9,"27,493 ",Good Deal,"$41,999"
8647,Toyota,Tacoma, SR5,2020,Toyota Certified,"19,732 mi.",AutoNation Toyota Pinellas Park,860 mi. from 21227,4.6,"2,128 ",Good Deal,"$36,530"
8648,Chevrolet,Cruze, LT,2017,Used,"88,550 mi.",Rusty Wallis Honda,"1,198 mi. from 21227",4.8,"3,411 ",Good Deal,"$15,696"
8649,Chevrolet,Trailblazer, RS,2021,Used,"22,476 mi.",Meador Dodge Chrysler Jeep RAM,"1,239 mi. from 21227",4.5,"1,865 ",Good Deal,"$31,500"
8650,Volkswagen,Tiguan, 2.0T SE,2019,Used,"47,144 mi.",Carvix,"1,420 mi. from 21227",4.8,50 ,Good Deal,"$26,799"
8651,Ford,Edge, SEL,2018,Used,"36,069 mi.",EchoPark Automotive Thornton,"1,502 mi. from 21227",4.7,"1,650 ",Good Deal,"$27,539"
8652,Cadillac,XT6, Premium Luxury FWD,2020,Cadillac Certified,"17,257 mi.",Coulter Cadillac Buick GMC,"1,995 mi. from 21227",4.9,"1,827 ","Great Deal | $1,925 under","$48,485"
8653,Jeep,Wrangler, Unlimited Sport,2019,Jeep Certified,"20,927 mi.",Bill Luke Chrysler Jeep Dodge RAM,"1,998 mi. from 21227",4.3,"1,356 ","Great Deal | $4,493 under","$40,000"
8654,Ford,Explorer, XLT,2019,Used,"32,958 mi.",Ford of Montebello,"2,306 mi. from 21227",4.7,474 ,"Great Deal | $1,354 under","$32,988"
8655,Mercedes-Benz,C-Class, C 300 4MATIC,2018,Used,"18,973 mi.",CarMax Renton - Now offering Curbside Pickup,"2,323 mi. from 21227",4.3,3 ,Good Deal,"$31,998"
8656,Volvo,XC60, T5 Momentum,2020,Used,"54,148 mi.",Hoblit Chrysler Dodge Jeep RAM,"2,398 mi. from 21227",4.6,306 ,Good Deal,"$39,300"
8657,Jeep,Grand, Cherokee Limited,2019,Used,"40,064 mi.",Manchester Motors,31 mi. from 21227,4.8,315 ,Good Deal,"$39,600"
8658,Volkswagen,Tiguan, 2.0T SEL,2021,Used,"17,622 mi.",Alexandria VW,35 mi. from 21227,4.6,855 ,"Great Deal | $2,734 under","$31,800"
8659,Volkswagen,Taos, 1.5T SE,2022,Used,"4,777 mi.",Sheehy Volkswagen of Springfield,42 mi. from 21227,4.8,652 ,"Great Deal | $3,366 under","$28,548"
8660,RAM,3500, Limited,2020,Used,"49,222 mi.",Providence Autos,51 mi. from 21227,4.7,228 ,"Great Deal | $2,942 under","$81,987"
8661,Ford,Explorer, ST,2020,Used,"47,814 mi.",Atlantic Mitsubishi,183 mi. from 21227,4.4,176 ,"Great Deal | $1,364 under","$44,990"
8662,Toyota,Corolla, SE,2020,Toyota Certified,"46,428 mi.",Bernardi Toyota,345 mi. from 21227,4.6,"1,103 ",Good Deal,"$22,997"
8663,Volkswagen,Atlas, 3.6L SE w/Technology,2019,Used,"36,580 mi.",New England Automax - Framingham,346 mi. from 21227,4.5,"1,213 ",Good Deal,"$36,500"
8664,Ford,Explorer, XLT,2019,Used,"22,423 mi.",Marshal Mize Ford,550 mi. from 21227,4.8,"1,135 ","Great Deal | $1,095 under","$36,975"
8665,GMC,Yukon, Denali,2021,Used,"17,099 mi.",Daniels Chevrolet Buick GMC Trucks,557 mi. from 21227,4.8,312 ,Fair Deal,"$87,990"
8666,Mercedes-Benz,C-Class, C 300 4MATIC,2019,Mercedes-Benz Certified,"11,357 mi.",Morrie's Mercedes Benz of St. Paul,927 mi. from 21227,4.7,251 ,Good Deal,"$38,992"
8667,Kia,Sportage, LX,2020,Used,"13,130 mi.",Hollywood Kia,938 mi. from 21227,4.6,"3,846 ",Good Deal,"$24,991"
8668,Tesla,Model, Y Long Range,2021,Used,"20,216 mi.",Exclusive Auto Group of Miami,951 mi. from 21227,5.0,3 ,Good Deal,"$71,895"
8669,Honda,Odyssey, EX-L,2022,Used,"16,000 mi.",n/a,951 mi. from 21227,n/a,n/a,Good Deal,"$44,597"
8670,Toyota,RAV4, LE,2019,Used,"24,363 mi.",Village Pointe Toyota,"1,037 mi. from 21227",4.8,"2,581 ",Good Deal,"$32,500"
8671,Honda,Accord, Sport 1.5T,2020,Used,"45,373 mi.",AutoNation USA Phoenix,"1,995 mi. from 21227",4.0,113 ,Fair Deal,"$29,995"
8672,Tesla,Model, 3 Performance,2020,Used,"12,971 mi.",Pacific Auto Center - Fontana,"2,269 mi. from 21227",3.2,296 ,Good Deal,"$63,995"
8673,Audi,e-tron, Premium,2021,Used,"12,460 mi.",Audi Beverly Hills,"2,319 mi. from 21227",4.8,"2,079 ",Good Deal,"$66,994"
8674,BMW,X3, M Competition,2020,BMW Certified,"15,585 mi.",Steve Thomas BMW,"2,352 mi. from 21227",4.1,115 ,Fair Deal,"$77,777"
8675,BMW,328, i,2016,Used,"84,273 mi.",AutoNation Acura Stevens Creek,"2,436 mi. from 21227",4.8,956 ,Fair Deal,"$19,955"
8676,Porsche,Panamera, 4S,2021,Used,"10,643 mi.",Porsche Marin,"2,452 mi. from 21227",4.3,6 ,Good Deal,"$117,990"
8677,Toyota,Prius, Prime XLE,2020,Used,"9,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$35,950"
8678,Toyota,Highlander, XLE,2017,Used,"47,646 mi.",DARCARS Lexus Of Silver Spring,20 mi. from 21227,4.8,"1,699 ",Great Deal | $887 under,"$31,750"
8679,Hyundai,Palisade, Limited,2020,Used,"19,604 mi.",Adams Jeep of Maryland,33 mi. from 21227,4.9,"2,630 ",Good Deal,"$52,995"
8680,Toyota,Corolla, LE,2021,Used,"19,930 mi.",Auto Giants Nissan,53 mi. from 21227,4.2,209 ,Good Deal,"$25,887"
8681,BMW,X1, xDrive28i,2019,Used,"26,400 mi.",Jaguar Land Rover White Plains,197 mi. from 21227,4.2,165 ,Good Deal,"$32,890"
8682,Toyota,RAV4, XLE,2018,Toyota Certified,"36,284 mi.",AutoNation Toyota Mall of Georgia,540 mi. from 21227,4.7,"2,421 ",Good Deal,"$28,999"
8683,Nissan,Murano, SL,2019,Nissan Certified,"28,018 mi.",Martin Nissan,612 mi. from 21227,4.8,"2,658 ",Good Deal,"$34,993"
8684,Toyota,Tundra, 1794,2021,Used,"19,505 mi.",Kunes Chevrolet GMC Buick of Elkhorn,662 mi. from 21227,4.8,479 ,Good Deal,"$59,128"
8685,Volkswagen,Tiguan, 2.0T SE,2021,Used,"31,198 mi.",Auto Boutique,675 mi. from 21227,4.8,"1,044 ","Great Deal | $1,032 under","$28,000"
8686,Volvo,XC60, T5 Momentum,2021,Used,"18,900 mi.",Off Lease Only Orlando,791 mi. from 21227,4.9,"27,493 ",Good Deal,"$41,999"
8687,Toyota,Tacoma, SR5,2020,Toyota Certified,"19,732 mi.",AutoNation Toyota Pinellas Park,860 mi. from 21227,4.6,"2,128 ",Good Deal,"$36,530"
8688,Chevrolet,Cruze, LT,2017,Used,"88,550 mi.",Rusty Wallis Honda,"1,198 mi. from 21227",4.8,"3,411 ",Good Deal,"$15,696"
8689,Chevrolet,Trailblazer, RS,2021,Used,"22,476 mi.",Meador Dodge Chrysler Jeep RAM,"1,239 mi. from 21227",4.5,"1,865 ",Good Deal,"$31,500"
8690,Volkswagen,Tiguan, 2.0T SE,2019,Used,"47,144 mi.",Carvix,"1,420 mi. from 21227",4.8,50 ,Good Deal,"$26,799"
8691,Ford,Edge, SEL,2018,Used,"36,069 mi.",EchoPark Automotive Thornton,"1,502 mi. from 21227",4.7,"1,650 ",Good Deal,"$27,539"
8692,Cadillac,XT6, Premium Luxury FWD,2020,Cadillac Certified,"17,257 mi.",Coulter Cadillac Buick GMC,"1,995 mi. from 21227",4.9,"1,827 ","Great Deal | $1,925 under","$48,485"
8693,Jeep,Wrangler, Unlimited Sport,2019,Jeep Certified,"20,927 mi.",Bill Luke Chrysler Jeep Dodge RAM,"1,998 mi. from 21227",4.3,"1,356 ","Great Deal | $4,493 under","$40,000"
8694,Ford,Explorer, XLT,2019,Used,"32,958 mi.",Ford of Montebello,"2,306 mi. from 21227",4.7,474 ,"Great Deal | $1,354 under","$32,988"
8695,Mercedes-Benz,C-Class, C 300 4MATIC,2018,Used,"18,973 mi.",CarMax Renton - Now offering Curbside Pickup,"2,323 mi. from 21227",4.3,3 ,Good Deal,"$31,998"
8696,Volvo,XC60, T5 Momentum,2020,Used,"54,148 mi.",Hoblit Chrysler Dodge Jeep RAM,"2,398 mi. from 21227",4.6,306 ,Good Deal,"$39,300"
8697,Toyota,Prius, Prime XLE,2020,Used,"9,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$35,950"
8698,Toyota,Highlander, XLE,2017,Used,"47,646 mi.",DARCARS Lexus Of Silver Spring,20 mi. from 21227,4.8,"1,699 ",Great Deal | $887 under,"$31,750"
8699,Hyundai,Palisade, Limited,2020,Used,"19,604 mi.",Adams Jeep of Maryland,33 mi. from 21227,4.9,"2,630 ",Good Deal,"$52,995"
8700,Toyota,Corolla, LE,2021,Used,"19,930 mi.",Auto Giants Nissan,53 mi. from 21227,4.2,209 ,Good Deal,"$25,887"
8701,BMW,X1, xDrive28i,2019,Used,"26,400 mi.",Jaguar Land Rover White Plains,197 mi. from 21227,4.2,165 ,Good Deal,"$32,890"
8702,Toyota,RAV4, XLE,2018,Toyota Certified,"36,284 mi.",AutoNation Toyota Mall of Georgia,540 mi. from 21227,4.7,"2,421 ",Good Deal,"$28,999"
8703,Nissan,Murano, SL,2019,Nissan Certified,"28,018 mi.",Martin Nissan,612 mi. from 21227,4.8,"2,658 ",Good Deal,"$34,993"
8704,Toyota,Tundra, 1794,2021,Used,"19,505 mi.",Kunes Chevrolet GMC Buick of Elkhorn,662 mi. from 21227,4.8,479 ,Good Deal,"$59,128"
8705,Volkswagen,Tiguan, 2.0T SE,2021,Used,"31,198 mi.",Auto Boutique,675 mi. from 21227,4.8,"1,044 ","Great Deal | $1,032 under","$28,000"
8706,Volvo,XC60, T5 Momentum,2021,Used,"18,900 mi.",Off Lease Only Orlando,791 mi. from 21227,4.9,"27,493 ",Good Deal,"$41,999"
8707,Toyota,Tacoma, SR5,2020,Toyota Certified,"19,732 mi.",AutoNation Toyota Pinellas Park,860 mi. from 21227,4.6,"2,128 ",Good Deal,"$36,530"
8708,Chevrolet,Cruze, LT,2017,Used,"88,550 mi.",Rusty Wallis Honda,"1,198 mi. from 21227",4.8,"3,411 ",Good Deal,"$15,696"
8709,Chevrolet,Trailblazer, RS,2021,Used,"22,476 mi.",Meador Dodge Chrysler Jeep RAM,"1,239 mi. from 21227",4.5,"1,865 ",Good Deal,"$31,500"
8710,Volkswagen,Tiguan, 2.0T SE,2019,Used,"47,144 mi.",Carvix,"1,420 mi. from 21227",4.8,50 ,Good Deal,"$26,799"
8711,Ford,Edge, SEL,2018,Used,"36,069 mi.",EchoPark Automotive Thornton,"1,502 mi. from 21227",4.7,"1,650 ",Good Deal,"$27,539"
8712,Cadillac,XT6, Premium Luxury FWD,2020,Cadillac Certified,"17,257 mi.",Coulter Cadillac Buick GMC,"1,995 mi. from 21227",4.9,"1,827 ","Great Deal | $1,925 under","$48,485"
8713,Jeep,Wrangler, Unlimited Sport,2019,Jeep Certified,"20,927 mi.",Bill Luke Chrysler Jeep Dodge RAM,"1,998 mi. from 21227",4.3,"1,356 ","Great Deal | $4,493 under","$40,000"
8714,Ford,Explorer, XLT,2019,Used,"32,958 mi.",Ford of Montebello,"2,306 mi. from 21227",4.7,474 ,"Great Deal | $1,354 under","$32,988"
8715,Mercedes-Benz,C-Class, C 300 4MATIC,2018,Used,"18,973 mi.",CarMax Renton - Now offering Curbside Pickup,"2,323 mi. from 21227",4.3,3 ,Good Deal,"$31,998"
8716,Volvo,XC60, T5 Momentum,2020,Used,"54,148 mi.",Hoblit Chrysler Dodge Jeep RAM,"2,398 mi. from 21227",4.6,306 ,Good Deal,"$39,300"
8717,Toyota,Prius, Prime XLE,2020,Used,"9,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$35,950"
8718,Toyota,Highlander, XLE,2017,Used,"47,646 mi.",DARCARS Lexus Of Silver Spring,20 mi. from 21227,4.8,"1,699 ",Great Deal | $887 under,"$31,750"
8719,Hyundai,Palisade, Limited,2020,Used,"19,604 mi.",Adams Jeep of Maryland,33 mi. from 21227,4.9,"2,630 ",Good Deal,"$52,995"
8720,Toyota,Corolla, LE,2021,Used,"19,930 mi.",Auto Giants Nissan,53 mi. from 21227,4.2,209 ,Good Deal,"$25,887"
8721,BMW,X1, xDrive28i,2019,Used,"26,400 mi.",Jaguar Land Rover White Plains,197 mi. from 21227,4.2,165 ,Good Deal,"$32,890"
8722,Toyota,RAV4, XLE,2018,Toyota Certified,"36,284 mi.",AutoNation Toyota Mall of Georgia,540 mi. from 21227,4.7,"2,421 ",Good Deal,"$28,999"
8723,Nissan,Murano, SL,2019,Nissan Certified,"28,018 mi.",Martin Nissan,612 mi. from 21227,4.8,"2,658 ",Good Deal,"$34,993"
8724,Toyota,Tundra, 1794,2021,Used,"19,505 mi.",Kunes Chevrolet GMC Buick of Elkhorn,662 mi. from 21227,4.8,479 ,Good Deal,"$59,128"
8725,Volkswagen,Tiguan, 2.0T SE,2021,Used,"31,198 mi.",Auto Boutique,675 mi. from 21227,4.8,"1,044 ","Great Deal | $1,032 under","$28,000"
8726,Volvo,XC60, T5 Momentum,2021,Used,"18,900 mi.",Off Lease Only Orlando,791 mi. from 21227,4.9,"27,493 ",Good Deal,"$41,999"
8727,Toyota,Tacoma, SR5,2020,Toyota Certified,"19,732 mi.",AutoNation Toyota Pinellas Park,860 mi. from 21227,4.6,"2,128 ",Good Deal,"$36,530"
8728,Chevrolet,Cruze, LT,2017,Used,"88,550 mi.",Rusty Wallis Honda,"1,198 mi. from 21227",4.8,"3,411 ",Good Deal,"$15,696"
8729,Chevrolet,Trailblazer, RS,2021,Used,"22,476 mi.",Meador Dodge Chrysler Jeep RAM,"1,239 mi. from 21227",4.5,"1,865 ",Good Deal,"$31,500"
8730,Volkswagen,Tiguan, 2.0T SE,2019,Used,"47,144 mi.",Carvix,"1,420 mi. from 21227",4.8,50 ,Good Deal,"$26,799"
8731,Ford,Edge, SEL,2018,Used,"36,069 mi.",EchoPark Automotive Thornton,"1,502 mi. from 21227",4.7,"1,650 ",Good Deal,"$27,539"
8732,Cadillac,XT6, Premium Luxury FWD,2020,Cadillac Certified,"17,257 mi.",Coulter Cadillac Buick GMC,"1,995 mi. from 21227",4.9,"1,827 ","Great Deal | $1,925 under","$48,485"
8733,Jeep,Wrangler, Unlimited Sport,2019,Jeep Certified,"20,927 mi.",Bill Luke Chrysler Jeep Dodge RAM,"1,998 mi. from 21227",4.3,"1,356 ","Great Deal | $4,493 under","$40,000"
8734,Ford,Explorer, XLT,2019,Used,"32,958 mi.",Ford of Montebello,"2,306 mi. from 21227",4.7,474 ,"Great Deal | $1,354 under","$32,988"
8735,Mercedes-Benz,C-Class, C 300 4MATIC,2018,Used,"18,973 mi.",CarMax Renton - Now offering Curbside Pickup,"2,323 mi. from 21227",4.3,3 ,Good Deal,"$31,998"
8736,Volvo,XC60, T5 Momentum,2020,Used,"54,148 mi.",Hoblit Chrysler Dodge Jeep RAM,"2,398 mi. from 21227",4.6,306 ,Good Deal,"$39,300"
8737,Jeep,Grand, Cherokee Limited,2019,Used,"40,064 mi.",Manchester Motors,31 mi. from 21227,4.8,315 ,Good Deal,"$39,600"
8738,Volkswagen,Tiguan, 2.0T SEL,2021,Used,"17,622 mi.",Alexandria VW,35 mi. from 21227,4.6,855 ,"Great Deal | $2,734 under","$31,800"
8739,Volkswagen,Taos, 1.5T SE,2022,Used,"4,777 mi.",Sheehy Volkswagen of Springfield,42 mi. from 21227,4.8,652 ,"Great Deal | $3,366 under","$28,548"
8740,RAM,3500, Limited,2020,Used,"49,222 mi.",Providence Autos,51 mi. from 21227,4.7,228 ,"Great Deal | $2,942 under","$81,987"
8741,Ford,Explorer, ST,2020,Used,"47,814 mi.",Atlantic Mitsubishi,183 mi. from 21227,4.4,176 ,"Great Deal | $1,364 under","$44,990"
8742,Toyota,Corolla, SE,2020,Toyota Certified,"46,428 mi.",Bernardi Toyota,345 mi. from 21227,4.6,"1,103 ",Good Deal,"$22,997"
8743,Volkswagen,Atlas, 3.6L SE w/Technology,2019,Used,"36,580 mi.",New England Automax - Framingham,346 mi. from 21227,4.5,"1,213 ",Good Deal,"$36,500"
8744,Ford,Explorer, XLT,2019,Used,"22,423 mi.",Marshal Mize Ford,550 mi. from 21227,4.8,"1,135 ","Great Deal | $1,095 under","$36,975"
8745,GMC,Yukon, Denali,2021,Used,"17,099 mi.",Daniels Chevrolet Buick GMC Trucks,557 mi. from 21227,4.8,312 ,Fair Deal,"$87,990"
8746,Mercedes-Benz,C-Class, C 300 4MATIC,2019,Mercedes-Benz Certified,"11,357 mi.",Morrie's Mercedes Benz of St. Paul,927 mi. from 21227,4.7,251 ,Good Deal,"$38,992"
8747,Kia,Sportage, LX,2020,Used,"13,130 mi.",Hollywood Kia,938 mi. from 21227,4.6,"3,846 ",Good Deal,"$24,991"
8748,Tesla,Model, Y Long Range,2021,Used,"20,216 mi.",Exclusive Auto Group of Miami,951 mi. from 21227,5.0,3 ,Good Deal,"$71,895"
8749,Honda,Odyssey, EX-L,2022,Used,"16,000 mi.",n/a,951 mi. from 21227,n/a,n/a,Good Deal,"$44,597"
8750,Toyota,RAV4, LE,2019,Used,"24,363 mi.",Village Pointe Toyota,"1,037 mi. from 21227",4.8,"2,581 ",Good Deal,"$32,500"
8751,Honda,Accord, Sport 1.5T,2020,Used,"45,373 mi.",AutoNation USA Phoenix,"1,995 mi. from 21227",4.0,113 ,Fair Deal,"$29,995"
8752,Tesla,Model, 3 Performance,2020,Used,"12,971 mi.",Pacific Auto Center - Fontana,"2,269 mi. from 21227",3.2,296 ,Good Deal,"$63,995"
8753,Audi,e-tron, Premium,2021,Used,"12,460 mi.",Audi Beverly Hills,"2,319 mi. from 21227",4.8,"2,079 ",Good Deal,"$66,994"
8754,BMW,X3, M Competition,2020,BMW Certified,"15,585 mi.",Steve Thomas BMW,"2,352 mi. from 21227",4.1,115 ,Fair Deal,"$77,777"
8755,BMW,328, i,2016,Used,"84,273 mi.",AutoNation Acura Stevens Creek,"2,436 mi. from 21227",4.8,956 ,Fair Deal,"$19,955"
8756,Porsche,Panamera, 4S,2021,Used,"10,643 mi.",Porsche Marin,"2,452 mi. from 21227",4.3,6 ,Good Deal,"$117,990"
8757,Toyota,Prius, Prime XLE,2020,Used,"9,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$35,950"
8758,Toyota,Highlander, XLE,2017,Used,"47,646 mi.",DARCARS Lexus Of Silver Spring,20 mi. from 21227,4.8,"1,699 ",Great Deal | $887 under,"$31,750"
8759,Hyundai,Palisade, Limited,2020,Used,"19,604 mi.",Adams Jeep of Maryland,33 mi. from 21227,4.9,"2,630 ",Good Deal,"$52,995"
8760,Toyota,Corolla, LE,2021,Used,"19,930 mi.",Auto Giants Nissan,53 mi. from 21227,4.2,209 ,Good Deal,"$25,887"
8761,BMW,X1, xDrive28i,2019,Used,"26,400 mi.",Jaguar Land Rover White Plains,197 mi. from 21227,4.2,165 ,Good Deal,"$32,890"
8762,Toyota,RAV4, XLE,2018,Toyota Certified,"36,284 mi.",AutoNation Toyota Mall of Georgia,540 mi. from 21227,4.7,"2,421 ",Good Deal,"$28,999"
8763,Nissan,Murano, SL,2019,Nissan Certified,"28,018 mi.",Martin Nissan,612 mi. from 21227,4.8,"2,658 ",Good Deal,"$34,993"
8764,Toyota,Tundra, 1794,2021,Used,"19,505 mi.",Kunes Chevrolet GMC Buick of Elkhorn,662 mi. from 21227,4.8,479 ,Good Deal,"$59,128"
8765,Volkswagen,Tiguan, 2.0T SE,2021,Used,"31,198 mi.",Auto Boutique,675 mi. from 21227,4.8,"1,044 ","Great Deal | $1,032 under","$28,000"
8766,Volvo,XC60, T5 Momentum,2021,Used,"18,900 mi.",Off Lease Only Orlando,791 mi. from 21227,4.9,"27,493 ",Good Deal,"$41,999"
8767,Toyota,Tacoma, SR5,2020,Toyota Certified,"19,732 mi.",AutoNation Toyota Pinellas Park,860 mi. from 21227,4.6,"2,128 ",Good Deal,"$36,530"
8768,Chevrolet,Cruze, LT,2017,Used,"88,550 mi.",Rusty Wallis Honda,"1,198 mi. from 21227",4.8,"3,411 ",Good Deal,"$15,696"
8769,Chevrolet,Trailblazer, RS,2021,Used,"22,476 mi.",Meador Dodge Chrysler Jeep RAM,"1,239 mi. from 21227",4.5,"1,865 ",Good Deal,"$31,500"
8770,Volkswagen,Tiguan, 2.0T SE,2019,Used,"47,144 mi.",Carvix,"1,420 mi. from 21227",4.8,50 ,Good Deal,"$26,799"
8771,Ford,Edge, SEL,2018,Used,"36,069 mi.",EchoPark Automotive Thornton,"1,502 mi. from 21227",4.7,"1,650 ",Good Deal,"$27,539"
8772,Cadillac,XT6, Premium Luxury FWD,2020,Cadillac Certified,"17,257 mi.",Coulter Cadillac Buick GMC,"1,995 mi. from 21227",4.9,"1,827 ","Great Deal | $1,925 under","$48,485"
8773,Jeep,Wrangler, Unlimited Sport,2019,Jeep Certified,"20,927 mi.",Bill Luke Chrysler Jeep Dodge RAM,"1,998 mi. from 21227",4.3,"1,356 ","Great Deal | $4,493 under","$40,000"
8774,Ford,Explorer, XLT,2019,Used,"32,958 mi.",Ford of Montebello,"2,306 mi. from 21227",4.7,474 ,"Great Deal | $1,354 under","$32,988"
8775,Mercedes-Benz,C-Class, C 300 4MATIC,2018,Used,"18,973 mi.",CarMax Renton - Now offering Curbside Pickup,"2,323 mi. from 21227",4.3,3 ,Good Deal,"$31,998"
8776,Volvo,XC60, T5 Momentum,2020,Used,"54,148 mi.",Hoblit Chrysler Dodge Jeep RAM,"2,398 mi. from 21227",4.6,306 ,Good Deal,"$39,300"
8777,Toyota,Prius, Prime XLE,2020,Used,"9,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$35,950"
8778,Jeep,Grand, Cherokee Limited,2019,Used,"40,064 mi.",Manchester Motors,31 mi. from 21227,4.8,315 ,Good Deal,"$39,600"
8779,Volkswagen,Tiguan, 2.0T SEL,2021,Used,"17,622 mi.",Alexandria VW,35 mi. from 21227,4.6,855 ,"Great Deal | $2,734 under","$31,800"
8780,RAM,3500, Limited,2020,Used,"49,222 mi.",Providence Autos,51 mi. from 21227,4.7,228 ,"Great Deal | $2,942 under","$81,987"
8781,Toyota,Corolla, SE,2020,Toyota Certified,"46,428 mi.",Bernardi Toyota,345 mi. from 21227,4.6,"1,103 ",Good Deal,"$22,997"
8782,Volkswagen,Atlas, 3.6L SE w/Technology,2019,Used,"36,580 mi.",New England Automax - Framingham,346 mi. from 21227,4.5,"1,213 ",Good Deal,"$36,500"
8783,Ford,Explorer, XLT,2019,Used,"22,423 mi.",Marshal Mize Ford,550 mi. from 21227,4.8,"1,135 ","Great Deal | $1,095 under","$36,975"
8784,GMC,Yukon, Denali,2021,Used,"17,099 mi.",Daniels Chevrolet Buick GMC Trucks,557 mi. from 21227,4.8,312 ,Fair Deal,"$87,990"
8785,Volkswagen,Tiguan, 2.0T SE,2021,Used,"31,198 mi.",Auto Boutique,675 mi. from 21227,4.8,"1,044 ","Great Deal | $1,032 under","$28,000"
8786,Mercedes-Benz,C-Class, C 300 4MATIC,2019,Mercedes-Benz Certified,"11,357 mi.",Morrie's Mercedes Benz of St. Paul,927 mi. from 21227,4.7,251 ,Good Deal,"$38,992"
8787,Kia,Sportage, LX,2020,Used,"13,130 mi.",Hollywood Kia,938 mi. from 21227,4.6,"3,846 ",Good Deal,"$24,991"
8788,Tesla,Model, Y Long Range,2021,Used,"20,216 mi.",Exclusive Auto Group of Miami,951 mi. from 21227,5.0,3 ,Good Deal,"$71,895"
8789,Honda,Odyssey, EX-L,2022,Used,"16,000 mi.",n/a,951 mi. from 21227,n/a,n/a,Good Deal,"$44,597"
8790,Toyota,RAV4, LE,2019,Used,"24,363 mi.",Village Pointe Toyota,"1,037 mi. from 21227",4.8,"2,581 ",Good Deal,"$32,500"
8791,Ford,Edge, SEL,2018,Used,"36,069 mi.",EchoPark Automotive Thornton,"1,502 mi. from 21227",4.7,"1,650 ",Good Deal,"$27,539"
8792,Tesla,Model, 3 Performance,2020,Used,"12,971 mi.",Pacific Auto Center - Fontana,"2,269 mi. from 21227",3.2,296 ,Good Deal,"$63,995"
8793,Audi,e-tron, Premium,2021,Used,"12,460 mi.",Audi Beverly Hills,"2,319 mi. from 21227",4.8,"2,079 ",Good Deal,"$66,994"
8794,BMW,X3, M Competition,2020,BMW Certified,"15,585 mi.",Steve Thomas BMW,"2,352 mi. from 21227",4.1,115 ,Fair Deal,"$77,777"
8795,BMW,328, i,2016,Used,"84,273 mi.",AutoNation Acura Stevens Creek,"2,436 mi. from 21227",4.8,956 ,Fair Deal,"$19,955"
8796,Porsche,Panamera, 4S,2021,Used,"10,643 mi.",Porsche Marin,"2,452 mi. from 21227",4.3,6 ,Good Deal,"$117,990"
8797,Toyota,Prius, Prime XLE,2020,Used,"9,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$35,950"
8798,Toyota,Highlander, XLE,2017,Used,"47,646 mi.",DARCARS Lexus Of Silver Spring,20 mi. from 21227,4.8,"1,699 ",Great Deal | $887 under,"$31,750"
8799,Hyundai,Palisade, Limited,2020,Used,"19,604 mi.",Adams Jeep of Maryland,33 mi. from 21227,4.9,"2,630 ",Good Deal,"$52,995"
8800,Toyota,Corolla, LE,2021,Used,"19,930 mi.",Auto Giants Nissan,53 mi. from 21227,4.2,209 ,Good Deal,"$25,887"
8801,BMW,X1, xDrive28i,2019,Used,"26,400 mi.",Jaguar Land Rover White Plains,197 mi. from 21227,4.2,165 ,Good Deal,"$32,890"
